2024-09-24 23:40:43,204 INFO:Server started http://localhost:5000.
2024-09-24 23:45:09,128 INFO:========== GCN ==========
2024-09-24 23:45:42,754 INFO:Epoch: 0150 | Train loss: 0.4376 | Train accuracy: 0.8707 | Validation loss: 0.4376 | Validation accuracy: 0.8740
2024-09-24 23:45:43,046 INFO:Epoch: 0151 | Train loss: 0.4317 | Train accuracy: 0.8707 | Validation loss: 0.4382 | Validation accuracy: 0.8757
2024-09-24 23:45:43,315 INFO:Epoch: 0152 | Train loss: 0.4294 | Train accuracy: 0.8705 | Validation loss: 0.4392 | Validation accuracy: 0.8754
2024-09-24 23:45:43,598 INFO:Epoch: 0153 | Train loss: 0.4279 | Train accuracy: 0.8707 | Validation loss: 0.4368 | Validation accuracy: 0.8748
2024-09-24 23:45:43,884 INFO:Epoch: 0154 | Train loss: 0.4320 | Train accuracy: 0.8705 | Validation loss: 0.4360 | Validation accuracy: 0.8743
2024-09-24 23:45:44,068 INFO:Epoch: 0155 | Train loss: 0.4290 | Train accuracy: 0.8714 | Validation loss: 0.4347 | Validation accuracy: 0.8745
2024-09-24 23:45:44,303 INFO:Epoch: 0156 | Train loss: 0.4310 | Train accuracy: 0.8714 | Validation loss: 0.4338 | Validation accuracy: 0.8745
2024-09-24 23:45:44,485 INFO:Epoch: 0157 | Train loss: 0.4214 | Train accuracy: 0.8709 | Validation loss: 0.4325 | Validation accuracy: 0.8745
2024-09-24 23:45:44,671 INFO:Epoch: 0158 | Train loss: 0.4333 | Train accuracy: 0.8667 | Validation loss: 0.4308 | Validation accuracy: 0.8740
2024-09-24 23:45:44,890 INFO:Epoch: 0159 | Train loss: 0.4273 | Train accuracy: 0.8665 | Validation loss: 0.4293 | Validation accuracy: 0.8754
2024-09-24 23:45:45,097 INFO:Epoch: 0160 | Train loss: 0.4247 | Train accuracy: 0.8721 | Validation loss: 0.4279 | Validation accuracy: 0.8754
2024-09-24 23:45:45,370 INFO:Epoch: 0161 | Train loss: 0.4210 | Train accuracy: 0.8738 | Validation loss: 0.4272 | Validation accuracy: 0.8754
2024-09-24 23:45:45,624 INFO:Epoch: 0162 | Train loss: 0.4289 | Train accuracy: 0.8721 | Validation loss: 0.4261 | Validation accuracy: 0.8762
2024-09-24 23:45:45,857 INFO:Epoch: 0163 | Train loss: 0.4174 | Train accuracy: 0.8752 | Validation loss: 0.4255 | Validation accuracy: 0.8759
2024-09-24 23:45:46,216 INFO:Epoch: 0164 | Train loss: 0.4220 | Train accuracy: 0.8663 | Validation loss: 0.4250 | Validation accuracy: 0.8771
2024-09-24 23:45:46,561 INFO:Epoch: 0165 | Train loss: 0.4199 | Train accuracy: 0.8763 | Validation loss: 0.4245 | Validation accuracy: 0.8773
2024-09-24 23:45:46,817 INFO:Epoch: 0166 | Train loss: 0.4198 | Train accuracy: 0.8721 | Validation loss: 0.4238 | Validation accuracy: 0.8784
2024-09-24 23:45:47,049 INFO:Epoch: 0167 | Train loss: 0.4185 | Train accuracy: 0.8712 | Validation loss: 0.4233 | Validation accuracy: 0.8790
